claveempleado,dia,horario,idasignatura,idgrado,asignaturalab,seccion,semestre,nombre_materia,
2204,5,13,34,2,76,24,3,Física 2,asignaturas
2204,5,14,34,2,76,24,3,Física 2,asignaturas
2208,2,11,30,2,0,24,3,Filosofía 2,asignaturas
2208,2,12,30,2,0,24,3,Filosofía 2,asignaturas
2208,2,13,30,2,0,22,3,Filosofía 2,asignaturas
2208,2,14,30,2,0,22,3,Filosofía 2,asignaturas
2208,2,15,33,2,0,10,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2208,2,16,33,2,0,10,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2208,4,11,33,2,0,23,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2208,4,12,33,2,0,23,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2208,4,15,30,2,0,24,3,Filosofía 2,asignaturas
2208,4,16,30,2,0,24,3,Filosofía 2,asignaturas
2208,5,11,33,2,0,23,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2208,5,12,33,2,0,23,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2208,5,13,33,2,0,10,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2208,5,14,33,2,0,10,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2208,5,15,30,2,0,22,3,Filosofía 2,asignaturas
2208,5,16,30,2,0,22,3,Filosofía 2,asignaturas
2242,1,3,13,1,0,13,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,1,4,13,1,0,13,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,1,5,13,1,0,5,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,1,6,13,1,0,5,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,1,7,13,1,0,2,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,1,8,13,1,0,2,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,2,3,13,1,0,6,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,2,4,13,1,0,6,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,3,3,13,1,0,23,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,3,4,13,1,0,23,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,3,5,13,1,0,6,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,3,6,13,1,0,6,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,3,7,13,1,0,22,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,3,8,13,1,0,22,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,3,11,31,2,0,24,3,Lengua Extranjera 4 (Inglés),asignaturas
2242,3,12,31,2,0,24,3,Lengua Extranjera 4 (Inglés),asignaturas
2242,3,15,31,2,0,23,3,Lengua Extranjera 4 (Inglés),asignaturas
2242,3,16,31,2,0,23,3,Lengua Extranjera 4 (Inglés),asignaturas
2242,4,3,13,1,0,5,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,4,4,13,1,0,5,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,4,5,13,1,0,13,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,4,6,13,1,0,13,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,4,7,13,1,0,22,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,4,8,13,1,0,22,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,4,11,31,2,0,24,3,Lengua Extranjera 4 (Inglés),asignaturas
2242,4,12,31,2,0,24,3,Lengua Extranjera 4 (Inglés),asignaturas
2242,4,13,31,2,0,23,3,Lengua Extranjera 4 (Inglés),asignaturas
2242,4,14,31,2,0,23,3,Lengua Extranjera 4 (Inglés),asignaturas
2242,5,5,13,1,0,23,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,5,6,13,1,0,23,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,5,7,13,1,0,2,1,Lengua Extranjera 2 (Inglés),asignaturas
2242,5,8,13,1,0,2,1,Lengua Extranjera 2 (Inglés),asignaturas
2406,1,13,28,2,0,17,3,Matemáticas 4,asignaturas
2406,1,14,28,2,0,17,3,Matemáticas 4,asignaturas
2406,1,15,28,2,0,15,3,Matemáticas 4,asignaturas
2406,1,16,28,2,0,15,3,Matemáticas 4,asignaturas
2406,2,11,28,2,0,19,3,Matemáticas 4,asignaturas
2406,2,12,28,2,0,19,3,Matemáticas 4,asignaturas
2406,2,13,28,2,0,15,3,Matemáticas 4,asignaturas
2406,2,14,28,2,0,15,3,Matemáticas 4,asignaturas
2406,2,15,28,2,0,17,3,Matemáticas 4,asignaturas
2406,2,16,28,2,0,17,3,Matemáticas 4,asignaturas
2406,3,15,28,2,0,19,3,Matemáticas 4,asignaturas
2406,3,16,28,2,0,19,3,Matemáticas 4,asignaturas
2406,4,9,28,2,0,19,3,Matemáticas 4,asignaturas
2406,4,10,28,2,0,19,3,Matemáticas 4,asignaturas
2406,4,11,28,2,0,15,3,Matemáticas 4,asignaturas
2406,4,12,28,2,0,15,3,Matemáticas 4,asignaturas
2406,4,13,28,2,0,17,3,Matemáticas 4,asignaturas
2406,4,14,28,2,0,17,3,Matemáticas 4,asignaturas
2473,1,11,33,2,0,13,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,1,12,33,2,0,13,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,1,13,33,2,0,11,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,1,14,33,2,0,11,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,1,15,33,2,0,1,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,1,16,33,2,0,1,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,2,9,33,2,0,18,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,2,10,33,2,0,18,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,2,13,33,2,0,11,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,2,14,33,2,0,11,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,2,15,33,2,0,15,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,2,16,33,2,0,15,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,3,9,33,2,0,2,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,3,10,33,2,0,2,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,3,11,33,2,0,1,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,3,12,33,2,0,1,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,3,13,33,2,0,19,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,3,14,33,2,0,19,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,3,15,33,2,0,6,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,3,16,33,2,0,6,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,4,11,33,2,0,19,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,4,12,33,2,0,19,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,4,15,33,2,0,13,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,4,16,33,2,0,13,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,5,9,33,2,0,18,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,5,10,33,2,0,18,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,5,11,33,2,0,15,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,5,12,33,2,0,15,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,5,13,33,2,0,2,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,5,14,33,2,0,2,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,5,15,33,2,0,6,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2473,5,16,33,2,0,6,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
2482,1,1,12,1,0,18,1,Etimologías 2,asignaturas
2482,1,2,12,1,0,18,1,Etimologías 2,asignaturas
2482,1,3,12,1,0,22,1,Etimologías 2,asignaturas
2482,1,4,12,1,0,22,1,Etimologías 2,asignaturas
2482,1,5,12,1,0,15,1,Etimologías 2,asignaturas
2482,1,6,12,1,0,15,1,Etimologías 2,asignaturas
2482,2,1,12,1,0,22,1,Etimologías 2,asignaturas
2482,2,2,12,1,0,22,1,Etimologías 2,asignaturas
2482,2,3,12,1,0,15,1,Etimologías 2,asignaturas
2482,2,4,12,1,0,15,1,Etimologías 2,asignaturas
2482,2,5,12,1,0,25,1,Etimologías 2,asignaturas
2482,2,6,12,1,0,25,1,Etimologías 2,asignaturas
2482,3,3,12,1,0,3,1,Etimologías 2,asignaturas
2482,3,4,12,1,0,3,1,Etimologías 2,asignaturas
2482,3,7,12,1,0,1,1,Etimologías 2,asignaturas
2482,3,8,12,1,0,1,1,Etimologías 2,asignaturas
2482,4,1,12,1,0,25,1,Etimologías 2,asignaturas
2482,4,2,12,1,0,25,1,Etimologías 2,asignaturas
2482,4,5,12,1,0,3,1,Etimologías 2,asignaturas
2482,4,6,12,1,0,3,1,Etimologías 2,asignaturas
2482,5,1,12,1,0,1,1,Etimologías 2,asignaturas
2482,5,2,12,1,0,1,1,Etimologías 2,asignaturas
2482,5,5,12,1,0,18,1,Etimologías 2,asignaturas
2482,5,6,12,1,0,18,1,Etimologías 2,asignaturas
2550,1,9,34,2,76,17,3,Física 2,asignaturas
2550,1,10,34,2,76,17,3,Física 2,asignaturas
2550,1,11,34,2,76,6,3,Física 2,asignaturas
2550,1,12,34,2,76,6,3,Física 2,asignaturas
2550,1,13,34,2,76,16,3,Física 2,asignaturas
2550,1,14,34,2,76,16,3,Física 2,asignaturas
2550,2,9,34,2,76,6,3,Física 2,asignaturas
2550,2,10,34,2,76,6,3,Física 2,asignaturas
2550,2,11,34,2,76,9,3,Física 2,asignaturas
2550,2,12,34,2,76,2,3,Física 2,asignaturas
2550,2,13,34,2,76,17,3,Física 2,asignaturas
2550,2,14,34,2,76,17,3,Física 2,asignaturas
2550,3,11,34,2,76,16,3,Física 2,asignaturas
2550,3,13,34,2,76,9,3,Física 2,asignaturas
2550,3,14,34,2,76,9,3,Física 2,asignaturas
2550,4,11,34,2,76,2,3,Física 2,asignaturas
2550,4,12,34,2,76,2,3,Física 2,asignaturas
2550,4,15,34,2,76,17,3,Física 2,asignaturas
2550,4,16,34,2,76,6,3,Física 2,asignaturas
2550,5,11,34,2,76,2,3,Física 2,asignaturas
2550,5,12,34,2,76,2,3,Física 2,asignaturas
2550,5,13,34,2,76,9,3,Física 2,asignaturas
2550,5,14,34,2,76,9,3,Física 2,asignaturas
2550,5,15,34,2,76,16,3,Física 2,asignaturas
2550,5,16,34,2,76,16,3,Física 2,asignaturas
2575,1,5,16,1,72,16,1,Química 2,asignaturas
2575,1,6,16,1,72,16,1,Química 2,asignaturas
2575,1,7,16,1,72,17,1,Química 2,asignaturas
2575,1,8,16,1,72,17,1,Química 2,asignaturas
2575,2,4,16,1,72,8,1,Química 2,asignaturas
2575,2,5,16,1,72,16,1,Química 2,asignaturas
2575,2,6,16,1,72,16,1,Química 2,asignaturas
2575,2,7,16,1,72,17,1,Química 2,asignaturas
2575,2,8,16,1,72,7,1,Química 2,asignaturas
2575,3,3,16,1,72,6,1,Química 2,asignaturas
2575,3,4,16,1,72,6,1,Química 2,asignaturas
2575,3,5,16,1,72,7,1,Química 2,asignaturas
2575,3,6,16,1,72,7,1,Química 2,asignaturas
2575,3,7,16,1,72,17,1,Química 2,asignaturas
2575,3,8,16,1,72,17,1,Química 2,asignaturas
2575,4,5,16,1,72,6,1,Química 2,asignaturas
2575,4,6,16,1,72,6,1,Química 2,asignaturas
2575,4,7,16,1,72,8,1,Química 2,asignaturas
2575,4,8,16,1,72,8,1,Química 2,asignaturas
2575,5,1,16,1,72,6,1,Química 2,asignaturas
2575,5,2,16,1,72,16,1,Química 2,asignaturas
2575,5,3,16,1,72,7,1,Química 2,asignaturas
2575,5,4,16,1,72,7,1,Química 2,asignaturas
2575,5,5,16,1,72,8,1,Química 2,asignaturas
2575,5,6,16,1,72,8,1,Química 2,asignaturas
2643,1,13,30,2,0,2,3,Filosofía 2,asignaturas
2643,1,14,30,2,0,2,3,Filosofía 2,asignaturas
2643,1,15,30,2,0,6,3,Filosofía 2,asignaturas
2643,1,16,30,2,0,6,3,Filosofía 2,asignaturas
2643,2,13,30,2,0,1,3,Filosofía 2,asignaturas
2643,2,14,30,2,0,1,3,Filosofía 2,asignaturas
2643,2,15,30,2,0,2,3,Filosofía 2,asignaturas
2643,2,16,30,2,0,2,3,Filosofía 2,asignaturas
2643,3,9,30,2,0,23,3,Filosofía 2,asignaturas
2643,3,10,30,2,0,23,3,Filosofía 2,asignaturas
2643,3,15,30,2,0,1,3,Filosofía 2,asignaturas
2643,3,16,30,2,0,1,3,Filosofía 2,asignaturas
2643,4,13,30,2,0,6,3,Filosofía 2,asignaturas
2643,4,14,30,2,0,6,3,Filosofía 2,asignaturas
2643,5,9,30,2,0,23,3,Filosofía 2,asignaturas
2643,5,10,30,2,0,23,3,Filosofía 2,asignaturas
2780,1,7,51,3,0,8,5,Trigonometría y Geometría Analítica,asignaturas
2780,1,8,51,3,0,8,5,Trigonometría y Geometría Analítica,asignaturas
2780,1,9,28,2,0,12,3,Matemáticas 4,asignaturas
2780,1,10,28,2,0,12,3,Matemáticas 4,asignaturas
2780,1,11,28,2,0,10,3,Matemáticas 4,asignaturas
2780,1,12,28,2,0,10,3,Matemáticas 4,asignaturas
2780,1,13,28,2,0,4,3,Matemáticas 4,asignaturas
2780,1,14,28,2,0,4,3,Matemáticas 4,asignaturas
2780,2,1,51,3,0,8,5,Trigonometría y Geometría Analítica,asignaturas
2780,2,2,51,3,0,8,5,Trigonometría y Geometría Analítica,asignaturas
2780,2,3,51,3,0,2,5,Trigonometría y Geometría Analítica,asignaturas
2780,2,4,51,3,0,2,5,Trigonometría y Geometría Analítica,asignaturas
2780,2,9,28,2,0,10,3,Matemáticas 4,asignaturas
2780,2,10,28,2,0,10,3,Matemáticas 4,asignaturas
2780,2,11,28,2,0,4,3,Matemáticas 4,asignaturas
2780,2,12,28,2,0,4,3,Matemáticas 4,asignaturas
2780,3,7,51,3,0,1,5,Trigonometría y Geometría Analítica,asignaturas
2780,3,8,51,3,0,1,5,Trigonometría y Geometría Analítica,asignaturas
2780,3,9,28,2,0,20,3,Matemáticas 4,asignaturas
2780,3,10,28,2,0,20,3,Matemáticas 4,asignaturas
2780,3,13,28,2,0,12,3,Matemáticas 4,asignaturas
2780,3,14,28,2,0,12,3,Matemáticas 4,asignaturas
2780,4,3,51,3,0,2,5,Trigonometría y Geometría Analítica,asignaturas
2780,4,4,51,3,0,2,5,Trigonometría y Geometría Analítica,asignaturas
2780,4,5,51,3,0,1,5,Trigonometría y Geometría Analítica,asignaturas
2780,4,6,51,3,0,1,5,Trigonometría y Geometría Analítica,asignaturas
2780,4,9,28,2,0,12,3,Matemáticas 4,asignaturas
2780,4,10,28,2,0,12,3,Matemáticas 4,asignaturas
2780,4,13,28,2,0,20,3,Matemáticas 4,asignaturas
2780,4,14,28,2,0,20,3,Matemáticas 4,asignaturas
2780,5,3,51,3,0,1,5,Trigonometría y Geometría Analítica,asignaturas
2780,5,4,51,3,0,1,5,Trigonometría y Geometría Analítica,asignaturas
2780,5,5,51,3,0,2,5,Trigonometría y Geometría Analítica,asignaturas
2780,5,6,51,3,0,2,5,Trigonometría y Geometría Analítica,asignaturas
2780,5,7,51,3,0,8,5,Trigonometría y Geometría Analítica,asignaturas
2780,5,8,51,3,0,8,5,Trigonometría y Geometría Analítica,asignaturas
2780,5,9,28,2,0,10,3,Matemáticas 4,asignaturas
2780,5,10,28,2,0,10,3,Matemáticas 4,asignaturas
2780,5,13,28,2,0,4,3,Matemáticas 4,asignaturas
2780,5,14,28,2,0,4,3,Matemáticas 4,asignaturas
2780,5,15,28,2,0,20,3,Matemáticas 4,asignaturas
2780,5,16,28,2,0,20,3,Matemáticas 4,asignaturas
2782,2,3,70,3,0,4,5,Contabilidad,asignaturas
2782,2,4,70,3,0,4,5,Contabilidad,asignaturas
2782,2,5,70,3,0,5,5,Contabilidad,asignaturas
2782,2,6,70,3,0,5,5,Contabilidad,asignaturas
2782,2,7,70,3,0,3,5,Contabilidad,asignaturas
2782,2,8,70,3,0,3,5,Contabilidad,asignaturas
2782,3,3,70,3,0,4,5,Contabilidad,asignaturas
2782,3,4,70,3,0,4,5,Contabilidad,asignaturas
2782,3,5,70,3,0,5,5,Contabilidad,asignaturas
2782,3,6,70,3,0,5,5,Contabilidad,asignaturas
2782,3,7,70,3,0,3,5,Contabilidad,asignaturas
2782,3,8,70,3,0,3,5,Contabilidad,asignaturas
2796,1,3,16,1,72,10,1,Química 2,asignaturas
2796,1,4,16,1,72,10,1,Química 2,asignaturas
2796,1,5,16,1,72,3,1,Química 2,asignaturas
2796,1,6,16,1,72,3,1,Química 2,asignaturas
2796,1,7,16,1,72,22,1,Química 2,asignaturas
2796,1,8,16,1,72,19,1,Química 2,asignaturas
2796,2,1,16,1,72,2,1,Química 2,asignaturas
2796,2,2,16,1,72,2,1,Química 2,asignaturas
2796,2,3,16,1,72,22,1,Química 2,asignaturas
2796,2,4,16,1,72,22,1,Química 2,asignaturas
2796,2,5,16,1,72,10,1,Química 2,asignaturas
2796,2,6,16,1,72,10,1,Química 2,asignaturas
2796,2,7,16,1,72,19,1,Química 2,asignaturas
2796,2,8,16,1,72,19,1,Química 2,asignaturas
2796,3,7,16,1,72,3,1,Química 2,asignaturas
2796,3,8,16,1,72,2,1,Química 2,asignaturas
2796,4,1,16,1,72,22,1,Química 2,asignaturas
2796,4,2,16,1,72,22,1,Química 2,asignaturas
2796,4,4,16,1,72,10,1,Química 2,asignaturas
2796,5,3,16,1,72,2,1,Química 2,asignaturas
2796,5,4,16,1,72,2,1,Química 2,asignaturas
2796,5,5,16,1,72,3,1,Química 2,asignaturas
2796,5,6,16,1,72,3,1,Química 2,asignaturas
2796,5,7,16,1,72,19,1,Química 2,asignaturas
2796,5,8,16,1,72,19,1,Química 2,asignaturas
2797,1,9,45,3,0,9,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,1,10,45,3,0,9,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,1,11,45,3,0,12,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,1,12,45,3,0,12,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,1,13,45,3,0,14,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,1,14,45,3,0,14,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,2,9,45,3,0,18,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,2,10,45,3,0,18,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,2,11,45,3,0,13,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,2,12,45,3,0,13,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,2,13,45,3,0,15,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,2,14,45,3,0,15,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,2,15,45,3,0,12,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,2,16,45,3,0,12,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,3,9,45,3,0,13,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,3,10,45,3,0,13,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,3,11,45,3,0,19,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,3,12,45,3,0,19,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,3,13,45,3,0,9,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,3,14,45,3,0,9,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,4,9,45,3,0,10,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,4,10,45,3,0,10,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,4,11,45,3,0,19,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,4,12,45,3,0,19,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,4,15,45,3,0,14,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,4,16,45,3,0,14,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,5,9,45,3,0,15,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,5,10,45,3,0,15,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,5,11,45,3,0,18,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,5,12,45,3,0,18,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,5,13,45,3,0,10,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2797,5,14,45,3,0,10,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2888,1,9,28,2,0,6,3,Matemáticas 4,asignaturas
2888,1,10,28,2,0,6,3,Matemáticas 4,asignaturas
2888,1,11,28,2,0,2,3,Matemáticas 4,asignaturas
2888,1,12,28,2,0,2,3,Matemáticas 4,asignaturas
2888,1,13,28,2,0,1,3,Matemáticas 4,asignaturas
2888,1,14,28,2,0,1,3,Matemáticas 4,asignaturas
2888,1,15,28,2,0,7,3,Matemáticas 4,asignaturas
2888,1,16,28,2,0,7,3,Matemáticas 4,asignaturas
2888,2,9,28,2,0,2,3,Matemáticas 4,asignaturas
2888,2,10,28,2,0,2,3,Matemáticas 4,asignaturas
2888,2,11,28,2,0,1,3,Matemáticas 4,asignaturas
2888,2,12,28,2,0,1,3,Matemáticas 4,asignaturas
2888,2,13,28,2,0,8,3,Matemáticas 4,asignaturas
2888,2,14,28,2,0,8,3,Matemáticas 4,asignaturas
2888,2,15,28,2,0,13,3,Matemáticas 4,asignaturas
2888,2,16,28,2,0,13,3,Matemáticas 4,asignaturas
2888,3,13,28,2,0,8,3,Matemáticas 4,asignaturas
2888,3,14,28,2,0,8,3,Matemáticas 4,asignaturas
2888,3,15,28,2,0,2,3,Matemáticas 4,asignaturas
2888,3,16,28,2,0,2,3,Matemáticas 4,asignaturas
2888,4,9,28,2,0,8,3,Matemáticas 4,asignaturas
2888,4,10,28,2,0,8,3,Matemáticas 4,asignaturas
2888,4,11,28,2,0,6,3,Matemáticas 4,asignaturas
2888,4,12,28,2,0,6,3,Matemáticas 4,asignaturas
2888,4,13,28,2,0,13,3,Matemáticas 4,asignaturas
2888,4,14,28,2,0,13,3,Matemáticas 4,asignaturas
2888,4,15,28,2,0,7,3,Matemáticas 4,asignaturas
2888,4,16,28,2,0,7,3,Matemáticas 4,asignaturas
2888,5,9,28,2,0,1,3,Matemáticas 4,asignaturas
2888,5,10,28,2,0,1,3,Matemáticas 4,asignaturas
2888,5,11,28,2,0,6,3,Matemáticas 4,asignaturas
2888,5,12,28,2,0,6,3,Matemáticas 4,asignaturas
2888,5,13,28,2,0,13,3,Matemáticas 4,asignaturas
2888,5,14,28,2,0,13,3,Matemáticas 4,asignaturas
2888,5,15,28,2,0,7,3,Matemáticas 4,asignaturas
2888,5,16,28,2,0,7,3,Matemáticas 4,asignaturas
2941,1,1,16,1,72,15,1,Química 2,asignaturas
2941,1,2,16,1,72,15,1,Química 2,asignaturas
2941,1,3,16,1,72,21,1,Química 2,asignaturas
2941,1,4,16,1,72,21,1,Química 2,asignaturas
2941,1,5,16,1,72,26,1,Química 2,asignaturas
2941,1,6,16,1,72,26,1,Química 2,asignaturas
2941,2,1,16,1,72,13,1,Química 2,asignaturas
2941,2,2,16,1,72,13,1,Química 2,asignaturas
2941,2,7,16,1,72,21,1,Química 2,asignaturas
2941,3,3,16,1,72,26,1,Química 2,asignaturas
2941,3,4,16,1,72,13,1,Química 2,asignaturas
2941,4,1,16,1,72,21,1,Química 2,asignaturas
2941,4,2,16,1,72,21,1,Química 2,asignaturas
2941,4,5,16,1,72,15,1,Química 2,asignaturas
2941,4,6,16,1,72,15,1,Química 2,asignaturas
2941,5,4,16,1,72,15,1,Química 2,asignaturas
2941,5,5,16,1,72,26,1,Química 2,asignaturas
2941,5,6,16,1,72,26,1,Química 2,asignaturas
2941,5,7,16,1,72,13,1,Química 2,asignaturas
2941,5,8,16,1,72,13,1,Química 2,asignaturas
2943,1,1,45,3,0,5,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,1,2,45,3,0,5,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,1,3,45,3,0,4,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,1,4,45,3,0,4,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,1,13,45,3,0,17,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,1,14,45,3,0,17,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,2,1,45,3,0,5,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,2,2,45,3,0,5,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,2,13,45,3,0,11,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,2,14,45,3,0,11,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,2,15,45,3,0,17,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,2,16,45,3,0,17,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,3,1,45,3,0,6,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,3,2,45,3,0,6,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,3,3,45,3,0,3,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,3,4,45,3,0,3,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,3,15,45,3,0,16,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,3,16,45,3,0,16,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,4,1,45,3,0,6,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,4,2,45,3,0,6,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,4,3,45,3,0,4,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,4,4,45,3,0,4,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,4,13,45,3,0,11,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,4,14,45,3,0,11,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
